TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1596717219740	204.294571	-42.954727	-18.904369	0.975777	0.014499	0.068233	-0.207347	img_front_left_0_1596717219739940000.png
1596717219996	205.435730	-43.462654	-19.079922	0.975777	0.014499	0.068233	-0.207347	img_front_left_0_1596717219996099000.png
1596717220253	205.816284	-43.632030	-19.138462	0.975777	0.014499	0.068233	-0.207346	img_front_left_0_1596717220252690000.png
1596717220505	205.816284	-43.632030	-19.138462	0.976820	0.010878	0.051192	-0.207567	img_front_left_0_1596717220505038000.png
1596717220766	206.197968	-43.801914	-19.182373	0.976820	0.010878	0.051192	-0.207567	img_front_left_0_1596717220765664000.png
1596717221017	207.337128	-44.308926	-19.313427	0.976820	0.010878	0.051192	-0.207566	img_front_left_0_1596717221016900000.png
1596717221276	208.484970	-44.819805	-19.445482	0.976820	0.010878	0.051192	-0.207566	img_front_left_0_1596717221275706000.png
1596717221520	209.641602	-45.334587	-19.578539	0.976820	0.010878	0.051192	-0.207564	img_front_left_0_1596717221520127000.png
1596717221785	210.795242	-45.848045	-19.711260	0.976820	0.010878	0.051192	-0.207564	img_front_left_0_1596717221785014000.png
1596717222036	211.931564	-46.353809	-19.841982	0.976821	0.010878	0.051192	-0.207563	img_front_left_0_1596717222035984000.png
1596717222293	213.086151	-46.867695	-19.974810	0.976821	0.010878	0.051192	-0.207563	img_front_left_0_1596717222292788000.png
1596717222539	213.086151	-46.867695	-19.974810	0.977826	0.005441	0.025605	-0.207775	img_front_left_0_1596717222539378000.png
1596717222794	214.602280	-47.542480	-20.061777	0.977827	0.005441	0.025605	-0.207774	img_front_left_0_1596717222793520000.png
1596717223042	215.765366	-48.060116	-20.128490	0.977827	0.005441	0.025605	-0.207773	img_front_left_0_1596717223041999000.png
1596717223298	216.901932	-48.565956	-20.193686	0.977827	0.005441	0.025605	-0.207771	img_front_left_0_1596717223298198000.png
1596717223549	218.080933	-49.090683	-20.261318	0.977827	0.005441	0.025605	-0.207770	img_front_left_0_1596717223548677000.png
1596717223809	220.083160	-49.981777	-20.376171	0.977828	0.005441	0.025605	-0.207769	img_front_left_0_1596717223808439000.png
1596717224069	221.635269	-50.672539	-20.465200	0.977828	0.005440	0.025605	-0.207768	img_front_left_0_1596717224069287000.png
1596717224368	222.014267	-50.841209	-20.486938	0.978126	0.001814	0.008535	-0.207831	img_front_left_0_1596717224368159000.png
1596717224664	223.149994	-51.346661	-20.508633	0.978126	0.001814	0.008535	-0.207830	img_front_left_0_1596717224664063000.png
1596717224917	224.346512	-51.879177	-20.531488	0.978126	0.001814	0.008535	-0.207830	img_front_left_0_1596717224917202000.png
1596717225169	225.482315	-52.384647	-20.553188	0.978126	0.001814	0.008535	-0.207829	img_front_left_0_1596717225168533000.png
1596717225425	226.239212	-52.721504	-20.567646	0.978126	0.001814	0.008535	-0.207828	img_front_left_0_1596717225425180000.png
1596717225718	226.617538	-52.889881	-20.560419	0.978127	-0.001814	-0.008537	-0.207827	img_front_left_0_1596717225718323000.png
1596717225978	228.191635	-53.590427	-20.530342	0.978127	-0.001814	-0.008537	-0.207826	img_front_left_0_1596717225977613000.png
1596717226275	228.568497	-53.758144	-20.523140	0.978127	-0.001814	-0.008537	-0.207826	img_front_left_0_1596717226274459000.png
1596717226525	228.946396	-53.926327	-20.515917	0.978127	-0.001814	-0.008537	-0.207826	img_front_left_0_1596717226524547000.png
1596717226784	230.508942	-54.621696	-20.486059	0.978127	-0.001814	-0.008537	-0.207825	img_front_left_0_1596717226783935000.png
1596717227033	230.886902	-54.789902	-20.464375	0.977829	-0.005441	-0.025606	-0.207761	img_front_left_0_1596717227032549000.png
1596717227291	232.448975	-55.485077	-20.374769	0.977829	-0.005441	-0.025606	-0.207760	img_front_left_0_1596717227290885000.png
1596717227539	233.204254	-55.821209	-20.331446	0.977830	-0.005441	-0.025606	-0.207760	img_front_left_0_1596717227538760000.png
1596717227798	234.416916	-56.360878	-20.261879	0.977830	-0.005440	-0.025606	-0.207759	img_front_left_0_1596717227798260000.png
1596717228061	234.416916	-56.360878	-20.261879	0.977569	-0.007253	-0.034138	-0.207704	img_front_left_0_1596717228061041000.png
1596717228317	236.303543	-57.200508	-20.088476	0.977234	-0.009065	-0.042668	-0.207631	img_front_left_0_1596717228317355000.png
1596717228608	237.496719	-57.731503	-19.974218	0.977234	-0.009065	-0.042668	-0.207630	img_front_left_0_1596717228607764000.png
1596717228861	238.298386	-58.088280	-19.897446	0.977234	-0.009065	-0.042668	-0.207630	img_front_left_0_1596717228861138000.png
1596717229111	239.427414	-58.590721	-19.789326	0.977235	-0.009065	-0.042668	-0.207629	img_front_left_0_1596717229110977000.png
1596717229368	239.804138	-58.758358	-19.753252	0.982335	-0.007945	-0.042890	-0.181976	img_front_left_0_1596717229367813000.png
1596717229623	240.572266	-59.053066	-19.681269	0.982335	-0.007945	-0.042890	-0.181976	img_front_left_0_1596717229622976000.png
1596717229866	241.726089	-59.495762	-19.573139	0.982335	-0.007945	-0.042890	-0.181975	img_front_left_0_1596717229866281000.png
1596717230110	242.907806	-59.949139	-19.462406	0.982335	-0.007945	-0.042890	-0.181975	img_front_left_0_1596717230109639000.png
1596717230359	243.298828	-60.076111	-19.426439	0.986762	-0.006820	-0.043084	-0.156199	img_front_left_0_1596717230358939000.png
1596717230625	244.861130	-60.583435	-19.282728	0.986762	-0.006820	-0.043084	-0.156199	img_front_left_0_1596717230624737000.png
1596717230916	246.419647	-61.089531	-19.139364	0.986762	-0.006820	-0.043084	-0.156200	img_front_left_0_1596717230915899000.png
1596717231169	247.221329	-61.349861	-19.065620	0.986762	-0.006820	-0.043084	-0.156200	img_front_left_0_1596717231168367000.png
1596717231465	248.002960	-61.603672	-18.993721	0.986762	-0.006820	-0.043084	-0.156200	img_front_left_0_1596717231465047000.png
1596717231725	248.404053	-61.703594	-18.957558	0.991612	-0.005312	-0.043296	-0.121669	img_front_left_0_1596717231725269000.png
1596717232005	250.065109	-62.117439	-18.807787	0.991612	-0.005312	-0.043296	-0.121670	img_front_left_0_1596717232004888000.png
1596717232312	250.065109	-62.117439	-18.807787	0.990705	-0.007435	-0.060595	-0.121559	img_front_left_0_1596717232312114000.png
1596717232617	251.451523	-62.462872	-18.632349	0.990705	-0.007435	-0.060595	-0.121560	img_front_left_0_1596717232616804000.png
1596717232897	252.699799	-62.773884	-18.474394	0.990705	-0.007435	-0.060595	-0.121561	img_front_left_0_1596717232897211000.png
1596717233189	253.857422	-63.062302	-18.327909	0.989496	-0.009556	-0.077876	-0.121414	img_front_left_0_1596717233188834000.png
1596717233486	254.660034	-63.262283	-18.167128	0.987986	-0.011673	-0.095133	-0.121229	img_front_left_0_1596717233485911000.png
1596717233768	255.061249	-63.362244	-18.086752	0.987986	-0.011673	-0.095133	-0.121230	img_front_left_0_1596717233768034000.png
1596717234012	256.331207	-63.678692	-17.832348	0.987986	-0.011673	-0.095133	-0.121231	img_front_left_0_1596717234012348000.png
1596717234269	257.514954	-63.973652	-17.595205	0.987986	-0.011673	-0.095133	-0.121231	img_front_left_0_1596717234269378000.png
1596717234530	258.318848	-64.173943	-17.434160	0.987986	-0.011673	-0.095133	-0.121232	img_front_left_0_1596717234529876000.png
1596717234780	259.238037	-64.402969	-17.250019	0.987986	-0.011673	-0.095133	-0.121232	img_front_left_0_1596717234779554000.png
1596717235034	260.805450	-64.793510	-16.936020	0.987986	-0.011673	-0.095133	-0.121233	img_front_left_0_1596717235034087000.png
1596717235284	261.963226	-65.081993	-16.704096	0.987986	-0.011674	-0.095133	-0.121233	img_front_left_0_1596717235284200000.png
1596717235538	263.222382	-65.395744	-16.451860	0.987986	-0.011674	-0.095133	-0.121234	img_front_left_0_1596717235537681000.png
1596717235790	264.173157	-65.632652	-16.261391	0.987986	-0.011674	-0.095133	-0.121235	img_front_left_0_1596717235790096000.png
1596717236042	264.173157	-65.632652	-16.261391	0.987986	-0.011674	-0.095133	-0.121235	img_front_left_0_1596717236042335000.png
1596717236275	264.173157	-65.632652	-16.261391	0.987118	-0.012731	-0.103751	-0.121129	img_front_left_0_1596717236274711000.png
1596717236521	265.277222	-65.907753	-15.977700	0.985157	-0.014843	-0.120963	-0.120889	img_front_left_0_1596717236520458000.png
1596717236762	266.364227	-66.178612	-15.698398	0.985157	-0.014843	-0.120963	-0.120889	img_front_left_0_1596717236762082000.png
1596717237008	267.551178	-66.474358	-15.393413	0.985156	-0.014844	-0.120963	-0.120890	img_front_left_0_1596717237008393000.png
1596717237251	269.051117	-66.848106	-15.007988	0.985156	-0.014844	-0.120963	-0.120891	img_front_left_0_1596717237251293000.png
1596717237490	270.160187	-67.124451	-14.723018	0.985156	-0.014844	-0.120963	-0.120892	img_front_left_0_1596717237490509000.png
1596717237730	270.553864	-67.222557	-14.621860	0.985156	-0.014844	-0.120963	-0.120892	img_front_left_0_1596717237729834000.png
1596717237975	270.940735	-67.340782	-14.520991	0.981654	-0.018005	-0.120533	-0.146640	img_front_left_0_1596717237975253000.png
1596717238219	272.180573	-67.719666	-14.197739	0.981654	-0.018005	-0.120533	-0.146641	img_front_left_0_1596717238218719000.png
1596717238464	272.835236	-67.919708	-14.027065	0.981654	-0.018005	-0.120533	-0.146641	img_front_left_0_1596717238464505000.png
1596717238709	273.602325	-68.154121	-13.827070	0.980337	-0.019057	-0.120371	-0.155202	img_front_left_0_1596717238709263000.png
1596717238951	274.641571	-68.545410	-13.550200	0.975938	-0.022201	-0.119831	-0.180812	img_front_left_0_1596717238950506000.png
1596717239203	276.122955	-69.113846	-13.154575	0.975938	-0.022201	-0.119831	-0.180812	img_front_left_0_1596717239202719000.png
1596717239435	276.865387	-69.398712	-12.956304	0.974323	-0.023246	-0.119633	-0.189321	img_front_left_0_1596717239435063000.png
1596717239684	276.865387	-69.398712	-12.956304	0.967122	-0.027407	-0.118748	-0.223208	img_front_left_0_1596717239684334000.png
1596717239936	278.018890	-69.961090	-12.636337	0.967123	-0.027407	-0.118749	-0.223207	img_front_left_0_1596717239935731000.png
1596717240194	279.132874	-70.504234	-12.327324	0.967123	-0.027406	-0.118749	-0.223207	img_front_left_0_1596717240193567000.png
1596717240440	280.228241	-71.038277	-12.023486	0.967123	-0.027406	-0.118749	-0.223206	img_front_left_0_1596717240440286000.png
1596717240694	281.704651	-71.758087	-11.613955	0.967123	-0.027406	-0.118749	-0.223205	img_front_left_0_1596717240693660000.png
1596717240945	282.765411	-72.275269	-11.319707	0.967123	-0.027406	-0.118749	-0.223205	img_front_left_0_1596717240944721000.png
1596717241195	283.565918	-72.665565	-11.097656	0.967123	-0.027406	-0.118749	-0.223204	img_front_left_0_1596717241195137000.png
1596717241441	284.671661	-73.204689	-10.790937	0.967123	-0.027406	-0.118749	-0.223204	img_front_left_0_1596717241441316000.png
1596717241698	286.090240	-73.896286	-10.397446	0.967124	-0.027406	-0.118749	-0.223203	img_front_left_0_1596717241698214000.png
1596717241954	286.444946	-74.069237	-10.299052	0.967124	-0.027406	-0.118749	-0.223203	img_front_left_0_1596717241953986000.png
1596717242198	286.444946	-74.069237	-10.299052	0.965139	-0.028441	-0.118505	-0.231633	img_front_left_0_1596717242198265000.png
1596717242445	286.796021	-74.248024	-10.200830	0.965139	-0.028441	-0.118505	-0.231633	img_front_left_0_1596717242445156000.png
1596717242700	287.930420	-74.825798	-9.883418	0.965139	-0.028441	-0.118505	-0.231633	img_front_left_0_1596717242699609000.png
1596717242945	289.353668	-75.550720	-9.485181	0.965140	-0.028441	-0.118505	-0.231632	img_front_left_0_1596717242945234000.png
1596717243190	290.402222	-76.084785	-9.191792	0.965140	-0.028441	-0.118505	-0.231631	img_front_left_0_1596717243189582000.png
1596717243442	291.100220	-76.440308	-8.996484	0.965140	-0.028441	-0.118505	-0.231631	img_front_left_0_1596717243441727000.png
1596717243693	292.208496	-77.004784	-8.686381	0.965140	-0.028441	-0.118505	-0.231630	img_front_left_0_1596717243692602000.png
1596717243944	292.556519	-77.182030	-8.589008	0.965140	-0.028441	-0.118505	-0.231630	img_front_left_0_1596717243944412000.png
1596717244198	292.556519	-77.182030	-8.589008	0.967061	-0.024394	-0.101643	-0.232090	img_front_left_0_1596717244197857000.png
1596717244456	292.556519	-77.182030	-8.589008	0.967061	-0.024394	-0.101643	-0.232090	img_front_left_0_1596717244455731000.png
1596717244701	292.556519	-77.182030	-8.589008	0.968688	-0.020339	-0.084750	-0.232480	img_front_left_0_1596717244701260000.png
1596717244952	292.556519	-77.182030	-8.589008	0.969391	-0.018310	-0.076294	-0.232649	img_front_left_0_1596717244951810000.png
1596717245243	292.908966	-77.361542	-8.526362	0.969391	-0.018310	-0.076293	-0.232648	img_front_left_0_1596717245243099000.png
1596717245476	293.993744	-77.914062	-8.333549	0.969391	-0.018310	-0.076293	-0.232648	img_front_left_0_1596717245475955000.png
1596717245731	293.993744	-77.914062	-8.333549	0.971384	-0.017643	-0.076450	-0.224179	img_front_left_0_1596717245730652000.png
1596717245980	293.993744	-77.914062	-8.333549	0.975149	-0.016306	-0.076747	-0.207191	img_front_left_0_1596717245980352000.png
1596717246227	295.130463	-78.419937	-8.136484	0.975149	-0.016306	-0.076747	-0.207191	img_front_left_0_1596717246226555000.png
1596717246479	296.264099	-78.924431	-7.939956	0.975149	-0.016306	-0.076747	-0.207190	img_front_left_0_1596717246479270000.png
1596717246734	297.346802	-79.406250	-7.752261	0.975150	-0.016306	-0.076747	-0.207189	img_front_left_0_1596717246733910000.png
1596717246977	298.067841	-79.727150	-7.627256	0.975150	-0.016306	-0.076747	-0.207189	img_front_left_0_1596717246976973000.png
1596717247225	298.427887	-79.887360	-7.564839	0.975150	-0.016306	-0.076747	-0.207188	img_front_left_0_1596717247225006000.png
1596717247462	298.427887	-79.887360	-7.564839	0.980239	-0.014292	-0.077147	-0.181590	img_front_left_0_1596717247461865000.png
1596717247707	298.427887	-79.887360	-7.564839	0.980239	-0.014292	-0.077147	-0.181590	img_front_left_0_1596717247706621000.png
1596717247957	298.427887	-79.887360	-7.564839	0.976921	-0.015636	-0.076886	-0.198669	img_front_left_0_1596717247957421000.png
1596717248204	298.427887	-79.887360	-7.564839	0.975150	-0.016306	-0.076747	-0.207187	img_front_left_0_1596717248203804000.png
1596717248448	298.427887	-79.887360	-7.564839	0.971386	-0.017643	-0.076451	-0.224173	img_front_left_0_1596717248447822000.png
1596717248694	298.233673	-80.285782	-7.564839	0.971386	-0.017643	-0.076451	-0.224173	img_front_left_0_1596717248693814000.png
1596717248946	297.886200	-80.998497	-7.564839	0.971386	-0.017643	-0.076451	-0.224173	img_front_left_0_1596717248946403000.png
1596717249187	297.886200	-80.998497	-7.564839	0.971386	-0.017643	-0.076451	-0.224173	img_front_left_0_1596717249187140000.png
1596717249436	297.540588	-81.707420	-7.564839	0.971386	-0.017643	-0.076451	-0.224172	img_front_left_0_1596717249435868000.png
1596717249685	299.076202	-82.456055	-7.294253	0.971386	-0.017643	-0.076451	-0.224171	img_front_left_0_1596717249685311000.png
1596717249936	300.479126	-83.139999	-7.047041	0.971387	-0.017643	-0.076451	-0.224170	img_front_left_0_1596717249935639000.png
1596717250178	300.830139	-83.311111	-6.985195	0.971387	-0.017643	-0.076451	-0.224169	img_front_left_0_1596717250177599000.png
1596717250424	301.955231	-83.859604	-6.786953	0.971387	-0.017643	-0.076451	-0.224169	img_front_left_0_1596717250423722000.png
1596717250675	303.084198	-84.409996	-6.588022	0.971387	-0.017643	-0.076451	-0.224168	img_front_left_0_1596717250675260000.png
1596717250917	303.609009	-85.104141	-6.465132	0.971387	-0.017642	-0.076451	-0.224167	img_front_left_0_1596717250917239000.png
1596717251164	303.091858	-86.164940	-6.465132	0.971387	-0.017642	-0.076451	-0.224167	img_front_left_0_1596717251163730000.png
1596717251408	303.091858	-86.164940	-6.465132	0.971387	-0.017642	-0.076451	-0.224167	img_front_left_0_1596717251407634000.png
1596717251653	304.194061	-86.702248	-6.270923	0.971387	-0.017642	-0.076451	-0.224166	img_front_left_0_1596717251653306000.png
1596717251894	303.639679	-87.839394	-6.270923	0.971388	-0.017642	-0.076451	-0.224166	img_front_left_0_1596717251894333000.png
1596717252146	302.895905	-89.365074	-6.270923	0.971388	-0.017642	-0.076451	-0.224165	img_front_left_0_1596717252146222000.png
1596717252388	302.381256	-90.420799	-6.270923	0.971388	-0.017642	-0.076451	-0.224164	img_front_left_0_1596717252388312000.png
1596717252643	303.077454	-90.760216	-6.148247	0.971388	-0.017642	-0.076451	-0.224163	img_front_left_0_1596717252642652000.png
1596717252884	303.772858	-91.099197	-6.025718	0.971388	-0.017642	-0.076451	-0.224163	img_front_left_0_1596717252883897000.png
1596717253127	304.841095	-91.619919	-5.837495	0.971388	-0.017642	-0.076451	-0.224162	img_front_left_0_1596717253126935000.png
1596717253370	305.574951	-91.977676	-5.708189	0.971388	-0.017642	-0.076451	-0.224162	img_front_left_0_1596717253369702000.png
1596717253607	305.402130	-92.332169	-5.708189	0.971389	-0.017642	-0.076451	-0.224161	img_front_left_0_1596717253607146000.png
1596717253854	305.059143	-93.035820	-5.708189	0.971389	-0.017642	-0.076451	-0.224161	img_front_left_0_1596717253854216000.png
1596717254102	304.473633	-94.236893	-5.708189	0.971389	-0.017642	-0.076451	-0.224160	img_front_left_0_1596717254102126000.png
1596717254347	304.130463	-94.940895	-5.708189	0.971389	-0.017642	-0.076451	-0.224160	img_front_left_0_1596717254346847000.png
1596717254600	305.655884	-95.684532	-5.439404	0.971389	-0.017642	-0.076451	-0.224159	img_front_left_0_1596717254600084000.png
1596717254847	305.483826	-96.037460	-5.439404	0.971389	-0.017642	-0.076451	-0.224159	img_front_left_0_1596717254847453000.png
1596717255087	304.936218	-97.160782	-5.439404	0.971389	-0.017642	-0.076451	-0.224158	img_front_left_0_1596717255087319000.png
1596717255327	304.548248	-97.956657	-5.439404	0.971389	-0.017642	-0.076451	-0.224158	img_front_left_0_1596717255327049000.png
1596717255583	304.171661	-98.729141	-5.439404	0.971389	-0.017642	-0.076451	-0.224158	img_front_left_0_1596717255583337000.png
1596717255855	303.597534	-99.906914	-5.439404	0.971390	-0.017642	-0.076451	-0.224157	img_front_left_0_1596717255854983000.png
1596717256118	303.417847	-100.275505	-5.439404	0.971390	-0.017642	-0.076451	-0.224156	img_front_left_0_1596717256118100000.png
1596717256419	304.466980	-100.786934	-5.254541	0.971390	-0.017642	-0.076451	-0.224156	img_front_left_0_1596717256418669000.png
1596717256716	304.120422	-101.497879	-5.254541	0.969397	-0.018308	-0.076294	-0.232623	img_front_left_0_1596717256716056000.png
1596717256990	304.120422	-101.497879	-5.254541	0.960688	-0.020959	-0.075609	-0.266313	img_front_left_0_1596717256990176000.png
1596717257234	304.120422	-101.497879	-5.254541	0.960688	-0.020959	-0.075609	-0.266313	img_front_left_0_1596717257234269000.png
1596717257478	303.263458	-102.924751	-5.254541	0.960688	-0.020960	-0.075609	-0.266314	img_front_left_0_1596717257478124000.png
1596717257730	302.652557	-103.941872	-5.254541	0.960688	-0.020960	-0.075608	-0.266314	img_front_left_0_1596717257730084000.png
1596717258028	302.652557	-103.941872	-5.254541	0.960688	-0.020960	-0.075608	-0.266314	img_front_left_0_1596717258028137000.png
1596717258337	303.799225	-104.630493	-5.042695	0.960687	-0.020960	-0.075609	-0.266315	img_front_left_0_1596717258336642000.png
1596717258667	304.255219	-104.904373	-4.958442	0.960687	-0.020960	-0.075609	-0.266315	img_front_left_0_1596717258666592000.png
1596717258944	304.612854	-105.119156	-4.892368	0.960687	-0.020960	-0.075609	-0.266315	img_front_left_0_1596717258944044000.png
1596717259182	304.612854	-105.119156	-4.892368	0.958327	-0.021619	-0.075423	-0.274689	img_front_left_0_1596717259182281000.png
1596717259428	304.612854	-105.119156	-4.892368	0.950808	-0.023586	-0.074831	-0.299682	img_front_left_0_1596717259428299000.png
1596717259676	305.935883	-106.045181	-4.636582	0.950808	-0.023586	-0.074831	-0.299682	img_front_left_0_1596717259675917000.png
1596717259959	306.995789	-106.787003	-4.431684	0.950808	-0.023586	-0.074831	-0.299682	img_front_left_0_1596717259958910000.png
1596717260277	306.995789	-106.787003	-4.431684	0.939770	-0.026183	-0.073962	-0.332681	img_front_left_0_1596717260276596000.png
1596717260593	308.524414	-108.069122	-4.115688	0.936831	-0.026827	-0.073731	-0.340868	img_front_left_0_1596717260592680000.png
1596717260867	310.485077	-109.713593	-3.710376	0.936832	-0.026827	-0.073731	-0.340867	img_front_left_0_1596717260866628000.png
1596717261131	310.485077	-109.713593	-3.710376	0.936832	-0.026827	-0.073731	-0.340867	img_front_left_0_1596717261130753000.png
1596717261383	310.813629	-109.989159	-3.642461	0.936832	-0.026827	-0.073731	-0.340866	img_front_left_0_1596717261382415000.png
1596717261632	311.430542	-110.506599	-3.514927	0.936832	-0.026827	-0.073731	-0.340866	img_front_left_0_1596717261631771000.png
1596717261879	311.430542	-110.506599	-3.514927	0.936832	-0.026827	-0.073731	-0.340866	img_front_left_0_1596717261879059000.png
1596717262133	311.430542	-110.506599	-3.514927	0.939771	-0.026183	-0.073962	-0.332677	img_front_left_0_1596717262132818000.png
1596717262377	311.430542	-110.506599	-3.514927	0.942639	-0.025536	-0.074188	-0.324463	img_front_left_0_1596717262377389000.png
1596717262643	311.430542	-110.506599	-3.514927	0.942639	-0.025536	-0.074188	-0.324463	img_front_left_0_1596717262643106000.png
1596717262933	311.430542	-110.506599	-3.514927	0.955894	-0.022276	-0.075231	-0.283037	img_front_left_0_1596717262932780000.png
1596717263176	311.430542	-110.506599	-3.514927	0.955894	-0.022276	-0.075231	-0.283037	img_front_left_0_1596717263175618000.png
1596717263424	311.430542	-110.506599	-3.514927	0.955894	-0.022276	-0.075231	-0.283037	img_front_left_0_1596717263424359000.png
1596717263674	311.430542	-110.506599	-3.514927	0.955894	-0.022276	-0.075231	-0.283037	img_front_left_0_1596717263674259000.png
1596717263921	311.430542	-110.506599	-3.514927	0.955894	-0.022276	-0.075231	-0.283037	img_front_left_0_1596717263920499000.png
1596717264169	311.430542	-110.506599	-3.514927	0.955894	-0.022276	-0.075231	-0.283037	img_front_left_0_1596717264169165000.png
